solve_time_ms
26.038846997835208
7.9168150004989
7.808449001458939
33.48511199874338
35.31184999883408
42.432296999322716
37.02363899719785
35.3489389999595
32.37034199992195
35.49008700065315
27.794541001640027
24.416996999207186
33.60683299979428
33.88223299771198
36.87957500005723
34.2877219991351
36.2267000018619
36.17093399952864
36.947844997484935
36.82401200057939
36.73382099805167
36.459621998801595
36.89129800113733
36.8207559986331
37.627382000209764
36.38157199748093
33.89007800069521
34.46488600093289
33.73592700154404
33.43466499791248
33.159063998027705
33.85171500121942
33.95568300038576
33.851774998765904
33.4457070021017
33.5939380020136
33.75904799759155
34.5597040031862
33.20348800116335
33.311904000584036
33.715016001224285
33.342352999170544
34.1344910011685
33.488809000118636
34.098230997187784
33.51436700177146
33.692403998429654
34.5279639986984
34.37876300085918
33.64059500017902
34.433998000167776
34.85827000258723
33.81714900024235
34.58095499809133
35.06499099967186
34.33624200260965
34.51853800288518
34.48915999979363
34.07168999910937
33.86773400052334
34.15921700070612
33.706268997775624
34.27861199816107
34.932950999063905
33.39844699803507
33.784076000301866
33.98282100170036
33.767995999369305
33.66948999973829
33.30918700157781
33.76111299803597
34.71206099857227
33.642368001892464
33.79598800165695
33.86180400048033
33.86872600094648
33.77137200004654
33.975747999647865
34.19737900185282
33.74880000046687
33.96886499831453
33.69219299929682
33.98108999681426
34.13745400030166
33.80871199988178
33.86130199942272
33.67745300056413
33.80264199950034
33.56597300080466
33.996827998635126
33.579877999727614
33.871670999360504
34.011155999905895
33.959778000280494
33.965619000809966
33.86299599878839
33.59869500127388
33.26923099666601
33.73527200164972
33.0959429993527
33.64206599871977
33.40307500184281
33.98023699992336
33.672163997835014
33.721748000971274
33.89001600226038
33.9115490023687
32.968962001177715
33.003065997036174
33.44677599670831
33.44674599793507
33.72664599737618
33.49829299986595
33.87808300249162
33.672213001409546
33.6867300029553
33.42423299909569
33.42970299854642
33.49486800289014
33.84027300126036
33.410997999453684
33.69873399788048
33.871690997330006
34.082029000273906
33.8637259992538
33.86467599921161
33.81139699922642
33.39142400000128
33.88551700118114
34.119149000616744
33.97224000218557
